Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
,3 Pcs/Set Transparent Computer Glasses Frame Women Men Anti Blue Light Round Eyewear Blocking Glasses Optical Spectacle Eyeglass,"""<div class=""detailmodule_html""><div class=""detail-desc-decorate-richtext""><div>
<div><img referrerpolicy=""no-referrer"" slate-data-type=""image"" src=""https://ae01.alicdn.com/kf/S62d7934a95fc43a9a47bbc6ce275ccc4U.jpg""><br>
<img referrerpolicy=""no-referrer"" slate-data-type=""image"" src=""https://ae01.alicdn.com/kf/S67dcd83c237442248f57062657fc9bc98.jpg""><br>
<img referrerpolicy=""no-referrer"" slate-data-type=""image"" src=""https://ae01.alicdn.com/kf/Se36ed5f8253f4dc8be01255ef4f63ef2D.jpg""><br>
<img referrerpolicy=""no-referrer"" slate-data-type=""image"" src=""https://ae01.alicdn.com/kf/Sde6a4e1b462a4871b24901293918d973d.jpg""><br>
<img referrerpolicy=""no-referrer"" slate-data-type=""image"" src=""https://ae01.alicdn.com/kf/S8a8f6e89150446f68270d89cbed053e7j.jpg""><br>
<img referrerpolicy=""no-referrer"" slate-data-type=""image"" src=""https://ae01.alicdn.com/kf/Sc3940d4699734937b0671f7c1d64eb67q.jpg""><br>
<img referrerpolicy=""no-referrer"" slate-data-type=""image"" src=""https://ae01.alicdn.com/kf/S50ce8814602840cd933718982ec14de7v.jpg""><br>
<img referrerpolicy=""no-referrer"" slate-data-type=""image"" src=""https://ae01.alicdn.com/kf/S8d44e8d990614d18ad9ea5c6e9eab6d8J.jpg""><br>
<img referrerpolicy=""no-referrer"" slate-data-type=""image"" src=""https://ae01.alicdn.com/kf/S10de5370c370463fa27dfbea3b9f2b27Q.jpg""><br>
<img referrerpolicy=""no-referrer"" slate-data-type=""image"" src=""https://ae01.alicdn.com/kf/S1e0caab898c040dc93e868d68ed09b5fD.jpg""></div>
</div>
</div></div>

<script>window.adminAccountId=6004790538;</script>
""",,glasses for man,,3 Pcs/Set Transparent Computer Glasses Frame Women Men Anti Blue Light Round Eyewear Blocking Glasses Optical Spectacle Eyeglass,True,Ships From,United States,Frame Color,3pcs-set,,,,,,,deny,manual,0.99,8.84,True,True,,//ae-pic-a1.aliexpress-media.com/kf/S0013c5e57ef44400ae95ac43730e5a48p.jpg,1,3 Pcs/Set Transparent Computer Glasses Frame Women Men Anti Blue Light Round Eyewear Blocking Glasses Optical Spectacle Eyeglass,False,3 Pcs/Set Transparent Computer Glasses Frame Women Men Anti Blue Light Round Eyewear Blocking Glasses Optical Spectacle Eyeglass,,active
,CRIXALIS Anti Blue Light Glasses For Women And Men Computer/Phone Daily Life Fahsion And Trendy Glasses Natural Eyeglasses,"""<div class=""detailmodule_html""><div class=""detail-desc-decorate-richtext""><p><img referrerpolicy=""no-referrer"" slate-data-type=""image"" src=""https://ae01.alicdn.com/kf/S4721d2589cba40d6bec16cd51b5a4831e.jpg""><img referrerpolicy=""no-referrer"" slate-data-type=""image"" src=""https://ae01.alicdn.com/kf/Sb77fe33b52874a28b017fb0473b040a3n.jpg""><img referrerpolicy=""no-referrer"" slate-data-type=""image"" src=""https://ae01.alicdn.com/kf/S7b7bead1fe5046b8b9f50f2c0f22c7e4s.jpg""><img referrerpolicy=""no-referrer"" slate-data-type=""image"" src=""https://ae01.alicdn.com/kf/Sd893f9f6c4f44746a1db845f958b523d4.jpg""><img referrerpolicy=""no-referrer"" slate-data-type=""image"" src=""https://ae01.alicdn.com/kf/S8d24d57b72074231abf008445ffdd70ez.jpg""><img referrerpolicy=""no-referrer"" slate-data-type=""image"" src=""https://ae01.alicdn.com/kf/Sebd2d9ed69a8487d99b1f163deb30330J.jpg""><img referrerpolicy=""no-referrer"" slate-data-type=""image"" src=""https://ae01.alicdn.com/kf/S253a6037fda742c081f7194b2bab5a89x.jpg""></p>
</div></div>

<script>window.adminAccountId=6004713643;</script>
""",,glasses for man,,CRIXALIS Anti Blue Light Glasses For Women And Men Computer/Phone Daily Life Fahsion And Trendy Glasses Natural Eyeglasses,True,Ships From,United States,Frame Color,"C1,C2,C3",,,,,,,deny,manual,3.41,9.73,True,True,,//ae-pic-a1.aliexpress-media.com/kf/S1f7a9baf247f4f35a6575a75639faee6v.jpg,1,CRIXALIS Anti Blue Light Glasses For Women And Men Computer/Phone Daily Life Fahsion And Trendy Glasses Natural Eyeglasses,False,CRIXALIS Anti Blue Light Glasses For Women And Men Computer/Phone Daily Life Fahsion And Trendy Glasses Natural Eyeglasses,,active
,Fashion unisex Square glasses plain glasses full frame glasses for men and women radiation protection,"""<div class=""detailmodule_html""><div class=""detail-desc-decorate-richtext"">Item Specifics : <br>Frame Color:6<br>Boxes Included:No<br>High-concerned chemical:None<br>Element type:Trendy and Fashionable<br>Blue Light Blocking Rate:20%-90%<br>Style type:Square<br>Place Of Origin:China (mainland)<img alt=""description"" referrerpolicy=""no-referrer"" src=""https://ae-pic-a1.aliexpress-media.com/kf/S796b552ad9c84f3eb92e8df261cef5f3I.jpg""><img alt=""description"" referrerpolicy=""no-referrer"" src=""https://ae-pic-a1.aliexpress-media.com/kf/S4fa66b9a074c4c71b51b7036a3345a69V.jpg""><img alt=""description"" referrerpolicy=""no-referrer"" src=""https://ae-pic-a1.aliexpress-media.com/kf/Sb60517d21c4442438940f932d26a94c6x.jpg""><img alt=""description"" referrerpolicy=""no-referrer"" src=""https://ae-pic-a1.aliexpress-media.com/kf/S01c43f71a03f4229b32d483385d42196d.jpg""><img alt=""description"" referrerpolicy=""no-referrer"" src=""https://ae-pic-a1.aliexpress-media.com/kf/Sf560f9832aa449ee99a4c6748cb48371h.jpg""><img alt=""description"" referrerpolicy=""no-referrer"" src=""https://ae-pic-a1.aliexpress-media.com/kf/S17822dba1f4c4a72b7f67c668bb1a309I.jpg""></div></div>

<script>window.adminAccountId=6004965822;</script>
""",,glasses for man,,Fashion unisex Square glasses plain glasses full frame glasses for men and women radiation protection,True,Ships From,United States,,,,,,,,,deny,manual,1.3,4.84,True,True,,//ae-pic-a1.aliexpress-media.com/kf/S796b552ad9c84f3eb92e8df261cef5f3I.jpg,1,Fashion unisex Square glasses plain glasses full frame glasses for men and women radiation protection,False,Fashion unisex Square glasses plain glasses full frame glasses for men and women radiation protection,,active
,Nose Clip Reading Glasses Man High Quality Men Portable Foam Nose Glasses  for Seniors Transparent Eyeglasses with Case,"""<div class=""detailmodule_html""><div class=""detail-desc-decorate-richtext""><div style=""margin:10px auto 0px;margin-bottom:0px;margin-top:10px;margin-left:auto;margin-right:auto;display:inline-block;max-width:100%""><span style=""color:rgb(0, 0, 0);font-size:16px;font-family:ui-sans-serif, system-ui, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;"">Ultra-Thin Nose Clip Reading Glasses - No Temple, Invisible &amp; Portable<br/><br/>✅ Invisible &amp; Comfortable: No temple design with soft silicone nose pads, lightweight and invisible when worn, no pressure on your nose<br/>✅ Ultra Thin &amp; Pocket-Sized: Super slim lens, fits easily in your pocket, wallet or purse, perfect for travel, office and daily use<br/>✅ Durable &amp; Anti-Slip: High-quality clip design keeps the glasses stable on your nose, no need to worry about falling off<br/>✅ Anti Blue Light Lens: Reduces eye strain from screen time, ideal for reading, working and using digital devices<br/><br/>The Perfect Emergency &amp; Travel Companion for Presbyopia!</span><br/></div><div> </div><div><p style=""text-align:left;margin:0px;margin-bottom:0px;margin-top:0px;margin-left:0px;margin-right:0px"" align=""left""><img style=""width:1000px"" width=""1000px"" src=""https://ae01.alicdn.com/kf/S795934920557483aba8713d4cde3f2b2g.jpg?width=1280&amp;height=1280&amp;hash=2560"" slate-data-type=""image""/></p></div><div><img style=""margin-bottom:10px;display:initial;width:1000px;height:845px"" class=""detail-desc-decorate-image"" width=""1000px"" height=""845px"" src=""https://ae01.alicdn.com/kf/HTB1BQuUgqAoBKNjSZSyq6yHAVXaK.jpg"" slate-data-type=""image""/></div><div><img style=""margin-bottom:10px;display:initial;width:1000px;height:1000px"" class=""detail-desc-decorate-image"" width=""1000px"" height=""1000px"" src=""https://ae01.alicdn.com/kf/HTB1m6MZX5jrK1RjSsplq6xHmVXaD.jpg"" slate-data-type=""image""/></div><div><img style=""margin-bottom:10px"" class=""detail-desc-decorate-image"" src=""https://ae01.alicdn.com/kf/HTB170QAXULrK1Rjy0Fjq6zYXFXad.jpg"" slate-data-type=""image""/></div><div><p style=""font-family:OpenSans;font-size:14px;font-weight:300;line-height:20px;white-space:pre-wrap;color:rgb(0, 0, 0);margin-bottom:12px"" class=""detail-desc-decorate-content"">Model NO.: 6209<br/>Gender: Unisex<br/>Power range: +1.00 - +3.00<br/>Frame Material: PC<br/>Leg Material: Nil<br/>Color: Red/Black/Blue/Brown/Purple/Clear/Gray</p></div><div><img style=""margin-bottom:10px;display:initial;width:1000px;height:1055px"" class=""detail-desc-decorate-image"" width=""1000px"" height=""1055px"" src=""https://ae01.alicdn.com/kf/HTB1QxlsajzuK1RjSsppq6xz0XXa7.jpg"" slate-data-type=""image""/> <img style=""margin-bottom:10px;display:initial;width:1000px;height:934px"" class=""detail-desc-decorate-image"" width=""1000px"" height=""934px"" src=""https://ae01.alicdn.com/kf/HTB1M7FnafvsK1RjSspdq6AZepXaz.jpg"" slate-data-type=""image""/> <img style=""margin-bottom:10px;display:initial;width:1000px;height:908px"" class=""detail-desc-decorate-image"" width=""1000px"" height=""908px"" src=""https://ae01.alicdn.com/kf/HTB1RkXnajzuK1Rjy0Fpq6yEpFXaS.jpg"" slate-data-type=""image""/></div><div><img style=""margin-bottom:10px;display:initial;width:1000px;height:1492px"" class=""detail-desc-decorate-image"" width=""1000px"" height=""1492px"" src=""https://ae01.alicdn.com/kf/HTB11DsUX2fsK1RjSszbq6AqBXXa1.jpg"" slate-data-type=""image""/></div><div><img style=""margin-bottom:10px;display:initial;width:1000px;height:1000px"" class=""detail-desc-decorate-image"" width=""1000px"" height=""1000px"" src=""https://ae01.alicdn.com/kf/HTB1vraVapzsK1Rjy1Xbq6xOaFXay.jpg"" slate-data-type=""image""/></div><div><img style=""margin-bottom:10px;display:initial;width:1000px;height:1000px"" class=""detail-desc-decorate-image"" width=""1000px"" height=""1000px"" src=""https://ae01.alicdn.com/kf/H53303ec550ee4019b426b203b7c738832.jpg"" slate-data-type=""image""/> <img style=""margin-bottom:10px;display:initial;width:1000px;height:1000px"" class=""detail-desc-decorate-image"" width=""1000px"" height=""1000px"" src=""https://ae01.alicdn.com/kf/Hc7acc3f820d94eceaf62c710791dbb54w.jpg"" slate-data-type=""image""/> <img style=""margin-bottom:10px;display:initial;width:1000px;height:1000px"" class=""detail-desc-decorate-image"" width=""1000px"" height=""1000px"" src=""https://ae01.alicdn.com/kf/H81ba3c681cfa4a9eaefb4afc1938c7c43.jpg"" slate-data-type=""image""/> <img style=""margin-bottom:10px;display:initial;width:1000px;height:1000px"" class=""detail-desc-decorate-image"" width=""1000px"" height=""1000px"" src=""https://ae01.alicdn.com/kf/H417defb349854eefbd6ff6268de2d1e1M.jpg"" slate-data-type=""image""/> <img style=""margin-bottom:10px;display:initial;width:1000px;height:1000px"" class=""detail-desc-decorate-image"" width=""1000px"" height=""1000px"" src=""https://ae01.alicdn.com/kf/Hb25061420e4344c8a60b9ebaccc3cbf2c.jpg"" slate-data-type=""image""/> <img style=""margin-bottom:10px;display:initial;width:1000px;height:1000px"" class=""detail-desc-decorate-image"" width=""1000px"" height=""1000px"" src=""https://ae01.alicdn.com/kf/Hd21b216718fe4729b99f21e5c44bcaceS.jpg"" slate-data-type=""image""/> <img style=""margin-bottom:10px;display:initial;width:1000px;height:1000px"" class=""detail-desc-decorate-image"" width=""1000px"" height=""1000px"" src=""https://ae01.alicdn.com/kf/H2f07e5aae5c14e40bc40e7e7def655fdH.jpg"" slate-data-type=""image""/></div><div><div> </div><div><p style=""text-align:left;margin:0px;margin-bottom:0px;margin-top:0px;margin-left:0px;margin-right:0px"" align=""left""><img style=""width:1000px"" width=""1000px"" src=""https://ae01.alicdn.com/kf/S64233c35e9ec474ea84aa61baf473278s.jpg?width=932&amp;height=540&amp;hash=1472"" slate-data-type=""image""/><img style=""width:1000px"" width=""1000px"" src=""https://ae01.alicdn.com/kf/Sf6236aafb14248b18d9e0ec421d1644ei.jpg?width=932&amp;height=400&amp;hash=1332"" slate-data-type=""image""/></p></div></div><p><br/></p></div></div><p>Q: Will the nose clip hurt my nose?</p><p>A: No, it&#x27;s designed with soft silicone pads, which are comfortable and non-slip, even for long-time wear.</p><p>Q: Is it easy to carry?</p><p>A: Yes, it&#x27;s ultra-thin and pocket-sized, you can put it in your wallet, purse or pocket anytime.</p><p>Q: Will it fall off easily when I move?</p><p>A: No, the clip-on design has strong grip and anti-slip silicone pads, it stays stable even when you move your head.<br/></p>
<script>window.adminAccountId=231099140;</script>
""",,glasses for man,,Nose Clip Reading Glasses Man High Quality Men Portable Foam Nose Glasses  for Seniors Transparent Eyeglasses with Case,True,Eye Prescription,"+100,+150,+200,+225,+250,+275,+300",Frame Color,"black,Red,GRAY,Blue,PURPLE,Brown,clear",,,,,,,deny,manual,0.99,3.82,True,True,,//ae-pic-a1.aliexpress-media.com/kf/S5893579ba6104ca6888f350e226ec7da3.jpg,1,Nose Clip Reading Glasses Man High Quality Men Portable Foam Nose Glasses  for Seniors Transparent Eyeglasses with Case,False,Nose Clip Reading Glasses Man High Quality Men Portable Foam Nose Glasses  for Seniors Transparent Eyeglasses with Case,,active
,2pcs Classic Square Anti Blue Light Glasses Reading Books Vintage Glasses Women and Men Prescription Glasses Computer Eyeglasses,"""<p><img src=""https://ae01.alicdn.com/kf/S29981bec9f064c4d91a5ab7e7af0e75dE.png"" slate-data-type=""image""/><img src=""https://ae01.alicdn.com/kf/S1da8c467bc0a4d01bfb9b56d15414876j.png"" slate-data-type=""image""/><img src=""https://ae01.alicdn.com/kf/Sc2029f240a33449da5d7335a464fedbaf.png"" slate-data-type=""image""/><img src=""https://ae01.alicdn.com/kf/S90fa0bd96b4c4835b68f204e58e9c4bak.png"" slate-data-type=""image""/><img src=""https://ae01.alicdn.com/kf/S72c5b657afdf4ddc9c012bd5e0751c076.png"" slate-data-type=""image""/><img src=""https://ae01.alicdn.com/kf/Sc6a21e48b9734201bc7fb235178d95d6Z.png"" slate-data-type=""image""/><img src=""https://ae01.alicdn.com/kf/Sc6a21e48b9734201bc7fb235178d95d6Z.png"" slate-data-type=""image""/><img src=""https://ae01.alicdn.com/kf/S975b5c4356d4452e81978757561c1a51U.png"" slate-data-type=""image""/><img src=""https://ae01.alicdn.com/kf/S5ca1cf3eaed64a5d8d95f327ed5ed884V.png"" slate-data-type=""image""/></p>
<script>window.adminAccountId=6003869120;</script>
""",,glasses for man,,2pcs Classic Square Anti Blue Light Glasses Reading Books Vintage Glasses Women and Men Prescription Glasses Computer Eyeglasses,True,Frame Color,"1pcs,1pcs,2pcs,2pcs",,,,,,,,,deny,manual,0.99,11.92,True,True,,//ae-pic-a1.aliexpress-media.com/kf/S33a04fd4be7d4cd9a5248714d0e8b80b4.jpg,1,2pcs Classic Square Anti Blue Light Glasses Reading Books Vintage Glasses Women and Men Prescription Glasses Computer Eyeglasses,False,2pcs Classic Square Anti Blue Light Glasses Reading Books Vintage Glasses Women and Men Prescription Glasses Computer Eyeglasses,,active
,"Clear Blue Light Glasses for Computer & Gaming - Anti UV, Scratch-Resistant, Comfort Fit","""<div class=""detailmodule_html""><div class=""detail-desc-decorate-richtext"">BLUE LIGHT BLOCKING: These blue light glasses offer UV400 protection to block harmful blue rays from electronic screens like computers, phones, and tablets. Ideal for both men and women, they help reduce eye strain during prolonged use. DESIGNED FOR EXTENDED USE: Perfect for computer work, gaming, or scrolling on devices, these glasses are engineered to provide all-day comfort. The lightweight frame ensures you can wear them without fatigue. DURABLE AND HIGH-QUALITY: Made with premium materials and polycarbonate HD lenses, these glasses are scratch-resistant and built to last. They maintain true colors while offering anti-reflective properties. PROMOTES BETTER SLEEP: Using these blue light glasses at night can help encourage melatonin production, supporting a healthier sleep schedule by reducing exposure to disruptive blue light. COMFORTABLE FIT: Designed with a comfortable fit that suits various face shapes, these glasses ensure you stay focused and relaxed throughout your activities.<br>
<img src=""https://ae01.alicdn.com/kf/Se347aa7c010c4b49b14abed3997b4908I.jpg""> <img src=""https://ae01.alicdn.com/kf/Sa5505daf36e140e0854c6dfe80952b67q.jpg""> <img src=""https://ae01.alicdn.com/kf/Sd6ddff152b9b49b8b06a56aa9460dfaey.jpg""> <img src=""https://ae01.alicdn.com/kf/S1d0256eb54794410acbeca118c3eb596f.jpg""> <img src=""https://ae01.alicdn.com/kf/S60dab87fb0bd4c128dc3e578fe2ca017X.jpg""> <img src=""https://ae01.alicdn.com/kf/S093b597940ee4f9a804ee5adc4279c3bo.jpg""></div></div>

<script>window.adminAccountId=6274302959;</script>
""",,glasses for man,,"Clear Blue Light Glasses for Computer & Gaming - Anti UV, Scratch-Resistant, Comfort Fit",True,Ships From,United States,,,,,,,,,deny,manual,4.61,19.43,True,True,,//ae-pic-a1.aliexpress-media.com/kf/Se347aa7c010c4b49b14abed3997b4908I.jpg,1,"Clear Blue Light Glasses for Computer & Gaming - Anti UV, Scratch-Resistant, Comfort Fit",False,"Clear Blue Light Glasses for Computer & Gaming - Anti UV, Scratch-Resistant, Comfort Fit",,active
,Classic 1Pcs Square Anti Blue Light Glasses For Men And Women Black & Transparent Frame Unisex Computer Wearing Women Glasses,"""<p><img src=""https://ae01.alicdn.com/kf/S20cffbffd7e540139e3045e5c70ed8a1Y.png"" slate-data-type=""image""/><img src=""https://ae01.alicdn.com/kf/S83fea5389aca464796b726c12fd9a24cm.jpg"" slate-data-type=""image""/><img src=""https://ae01.alicdn.com/kf/S713c1d6a43044c75859f223109da1d8dP.png"" slate-data-type=""image""/><img src=""https://ae01.alicdn.com/kf/S60b5ad0e54e24e1fb524afb9b73ffae4b.png"" slate-data-type=""image""/><img src=""https://ae01.alicdn.com/kf/S923c2b9c7a344e349d709eeeb388e3c4p.png"" slate-data-type=""image""/><img src=""https://ae01.alicdn.com/kf/Sac469fe7cf424b37b41d00ca5cf7cf6ca.png"" slate-data-type=""image""/><img src=""https://ae01.alicdn.com/kf/Sb23181b6acbd4d95948e0485c9151827e.jpg"" slate-data-type=""image""/></p>
<script>window.adminAccountId=6000528177;</script>
""",,glasses for man,,Classic 1Pcs Square Anti Blue Light Glasses For Men And Women Black & Transparent Frame Unisex Computer Wearing Women Glasses,True,Frame Color,"2pcs,2pcs",,,,,,,,,deny,manual,0.99,16.49,True,True,,//ae-pic-a1.aliexpress-media.com/kf/S83fea5389aca464796b726c12fd9a24cm.jpg,1,Classic 1Pcs Square Anti Blue Light Glasses For Men And Women Black & Transparent Frame Unisex Computer Wearing Women Glasses,False,Classic 1Pcs Square Anti Blue Light Glasses For Men And Women Black & Transparent Frame Unisex Computer Wearing Women Glasses,,active
